"Tenure","Date","Date of Birth","Education","Employee ID","Employee Name","Event Type","Gender","isUnique","Job Family","Job Level","Monthly Compensation","Notes","Region"
23,"2015-04-22 00:00:00","1962-10-25 00:00:00","BS","7CwgRfbbG8A9LjhyL9swJG","Robert Mcclure","UPDATED","Male","True","Acct Mgmt","Senior",6374.7,"","EMEA"
23,"2016-08-18 00:00:00","1964-12-24 00:00:00","ASSOCIATE","cgpkkBpvqCJ3b3TzCD7eN2","Marjorie Gray","UPDATED","Female","True","Acct Mgmt","Senior",6877.59,"","EMEA"
23,"2016-09-19 00:00:00","1961-02-14 00:00:00","BS","KqSQtZpjP7PtVvydaWXxu2","Bill Lavigne","UPDATED","Male","True","Acct Mgmt","Senior",6245.91,"","EMEA"
23,"2016-09-24 00:00:00","1959-03-11 00:00:00","PHD","2Ckyc9TT5exZm5o3zFiyMN","Cara Walton","UPDATED","Female","True","Acct Mgmt","Manager",7900.46,"","EMEA"
23,"2016-11-05 00:00:00","1968-04-11 00:00:00","BS","iHBbaBKtgfH62w6LnV4tGH","Kirby Sandoval","UPDATED","Male","True","Acct Mgmt","Senior",6011.47,"","EMEA"
23,"2016-11-16 00:00:00","1971-02-28 00:00:00","ASSOCIATE","Lf56vkAMqvYjXjdXPDeru8","Greg Cox","UPDATED","Male","True","Acct Mgmt","Senior",6405.9,"","EMEA"
24,"2013-07-09 00:00:00","1964-11-08 00:00:00","ASSOCIATE","BRMJEkova38PYPukVMeDYE","Karen Halloway","UPDATED","Female","False","Acct Mgmt","Senior",7818.13,"","EMEA"
24,"2014-03-03 00:00:00","1958-01-23 00:00:00","MS","WMDK5veRTRfqZZddHyWXgn","Thelma Tarvin","UPDATED","Female","False","Engineering","Entry",8075,"","EMEA"
24,"2014-04-28 00:00:00","1964-07-21 00:00:00","BS","evgccxZhQUeHeENP7yTaP7","Rachelle Donohue","UPDATED","Female","False","Acct Mgmt","Senior",7278.89,"","EMEA"
24,"2014-08-24 00:00:00","1969-05-13 00:00:00","BS","usioM3znGk4y5xeKmbFqFD","Christopher Guillory","UPDATED","Male","False","Acct Mgmt","Senior",7442.85,"","EMEA"
24,"2014-11-04 00:00:00","1967-10-09 00:00:00","BS","gKcNT3datFw3r9LkMB5XVM","Maria Snider","UPDATED","Female","False","Product Management","Senior",6575.5,"","EMEA"
24,"2014-11-11 00:00:00","1968-12-05 00:00:00","MS","NJxYybTc6sNJ34j3Ym8gta","Angelique Hillman","UPDATED","Female","False","Acct Mgmt","Senior",7447.28,"","EMEA"
24,"2014-11-19 00:00:00","1968-07-26 00:00:00","ASSOCIATE","xmyNLzL9ndb3BmiHLxZGK3","Jamie Barnett","UPDATED","Female","False","Acct Mgmt","Manager",8762.12,"","EMEA"
24,"2014-11-28 00:00:00","1973-07-17 00:00:00","BS","qkU6BQRG8yawj4Au8uD9WW","Silas Johnson","UPDATED","Male","False","Acct Mgmt","Senior",6749.21,"","EMEA"
24,"2014-12-11 00:00:00","1974-09-12 00:00:00","MS","kbTUvWkqvWbYXXemATwPRX","Pamela Snow","UPDATED","Female","False","Acct Mgmt","Manager",8218.09,"","EMEA"
24,"2015-04-29 00:00:00","1968-01-09 00:00:00","BS","2BPsRSg5PjNDGZJNED64FT","Lettie Sweeney","UPDATED","Female","False","Acct Mgmt","VP & above",7579.53,"","EMEA"
24,"2015-05-13 00:00:00","1968-01-09 00:00:00","BS","2BPsRSg5PjNDGZJNED64FT","Lettie Sweeney","UPDATED","Female","False","Acct Mgmt","VP & above",6929.87,"","EMEA"
24,"2015-05-26 00:00:00","1970-05-29 00:00:00","PHD","J2yfXnrc94pZx2YxC76RbS","Veronica Gourd","UPDATED","Female","False","Acct Mgmt","Senior",7782.89,"","EMEA"
24,"2015-08-02 00:00:00","1962-01-09 00:00:00","PHD","WcWME4b96rMwK4foPRjy46","Joseph Mayher","UPDATED","Male","False","Acct Mgmt","Manager",7594.95,"","EMEA"
24,"2015-10-06 00:00:00","1960-10-02 00:00:00","BS","MUwQNTEfphqg5yzCCYgMkY","Reginald Johnson","UPDATED","Male","True","Acct Mgmt","Senior",6411.72,"","EMEA"
24,"2015-10-26 00:00:00","1966-01-01 00:00:00","BS","449c9aEAvPEc5HZJyvBtqd","Jose Brownlee","UPDATED","Male","False","Product Management","Senior",5625.83,"","EMEA"
24,"2015-10-29 00:00:00","1964-12-29 00:00:00","ASSOCIATE","eW8B74XDujM5cxxAkEKboK","Elsie Carter","UPDATED","Female","False","Acct Mgmt","Senior",7199.11,"","EMEA"
24,"2015-10-31 00:00:00","1960-12-09 00:00:00","BS","bTrBWFM5TLSEW4Adw48GWn","Sonja Hereford","UPDATED","Female","False","Acct Mgmt","Senior",7366.01,"","EMEA"
24,"2015-12-24 00:00:00","1966-06-25 00:00:00","BS","hsDoSrGZcYLipwKnfD5NND","Edward Gruber","UPDATED","Male","False","Acct Mgmt","Senior",6891.99,"","EMEA"
24,"2016-01-07 00:00:00","1968-05-09 00:00:00","ASSOCIATE","g3GYxFD3BS2Npt3cSMosDE","James Bettencourt","UPDATED","Male","True","Acct Mgmt","Manager",6963.52,"","EMEA"
24,"2016-01-17 00:00:00","1961-02-07 00:00:00","BS","E8kdW9BXrz5uhJ4aStSUyj","Terrence Stebbins","UPDATED","Male","True","Executive Team","VP & above",12917.89,"","EMEA"
24,"2016-01-30 00:00:00","1962-05-20 00:00:00","BS","WPN7aJXJWnzsidNMT7FsKV","Lauren Valenzvela","UPDATED","Female","True","Acct Mgmt","Manager",7810.44,"","EMEA"
24,"2016-02-17 00:00:00","1977-11-24 00:00:00","ASSOCIATE","MaAmaZKWMYoSXA5uNn9UyS","Virginia Garcia","UPDATED","Female","True","Acct Mgmt","Senior",7163.81,"","EMEA"
24,"2016-02-29 00:00:00","1967-11-27 00:00:00","BS","pSUf5ckr97qFz2cBp37cx5","Marissa Irby","UPDATED","Female","False","Acct Mgmt","VP & above",7099.2,"","EMEA"
24,"2016-03-15 00:00:00","1965-01-10 00:00:00","BS","8NCUzesHwRP4HFgffv3CqG","Ashley Holliman","UPDATED","Female","True","Acct Mgmt","Senior",7114.55,"","EMEA"
24,"2016-03-21 00:00:00","1965-05-07 00:00:00","BS","3ZPJUVVVFozeoU6xcv3grQ","Michael Jackson","UPDATED","Male","True","Executive Team","VP & above",12855.33,"","EMEA"
24,"2016-04-06 00:00:00","1965-10-15 00:00:00","BS","x9HfSkoA3nas7RULFty7GC","Lillie Fields","UPDATED","Female","True","Engineering","Entry",7032.57,"","EMEA"
24,"2016-04-08 00:00:00","1965-10-18 00:00:00","BS","xWVA2D2vwViFBq4EnGFyEK","Holly Abernathy","UPDATED","Female","True","Acct Mgmt","Senior",7096.48,"","EMEA"
24,"2016-04-30 00:00:00","1966-11-30 00:00:00","PHD","Hdkk4cqAxqZ3QrCYd5kzhR","Harry Davis","UPDATED","Male","True","Support","Senior",7244.56,"","EMEA"
24,"2016-06-06 00:00:00","1961-10-20 00:00:00","MS","PVLvbFVdEGK8TBaMfUMUAm","Gregory James","UPDATED","Male","True","Acct Mgmt","Manager",7513.36,"","EMEA"
24,"2016-07-16 00:00:00","1957-01-24 00:00:00","BS","RjtPeRtsGsiucZsFfA9BrD","Johnetta Camara","UPDATED","Female","True","Product Management","Senior",5770.32,"","EMEA"
24,"2016-07-31 00:00:00","1956-10-23 00:00:00","BS","qQE8zdD3wKEDe6KvmBQQqC","Tina Dupuis","UPDATED","Female","True","Acct Mgmt","Manager",7863.22,"","EMEA"
24,"2016-08-25 00:00:00","1963-04-16 00:00:00","BS","Fk6PsKL4EXHurnQxoeMimB","Marilyn Fruits","UPDATED","Female","True","Acct Mgmt","Manager",8123.93,"","EMEA"
24,"2016-09-04 00:00:00","1974-11-09 00:00:00","ASSOCIATE","fpPMcAJRReEdjPjdXcjDTe","Frank Nebarez","UPDATED","Male","True","Engineering","Entry",6573.18,"","EMEA"
24,"2016-10-30 00:00:00","1965-06-07 00:00:00","BS","hbSKyYoFhWJXLVJvnkwWbN","Jeanette Haynes","UPDATED","Female","True","Acct Mgmt","VP & above",8983.97,"","EMEA"
24,"2016-11-18 00:00:00","1966-04-02 00:00:00","ASSOCIATE","xX268ShQkmeXzZK3a3suzn","Carl Robison","UPDATED","Male","True","Acct Mgmt","Senior",6473.87,"","EMEA"
24,"2016-11-21 00:00:00","1959-08-24 00:00:00","BS","5AEkaTMkS6eS6X5XHkPgUP","George Richardson","UPDATED","Male","True","Acct Mgmt","Senior",5960.41,"","EMEA"
24,"2016-11-25 00:00:00","1964-02-05 00:00:00","BS","UjwL8iZjTLHC5xVGLfyYFd","Debbie Hale","UPDATED","Female","True","Acct Mgmt","Manager",8060.97,"","EMEA"
24,"2016-12-04 00:00:00","1966-09-12 00:00:00","BS","euefkU39arzvhn9TZAKc5n","Roxana Adams","UPDATED","Female","True","Acct Mgmt","Senior",6664.59,"","EMEA"
26,"2016-05-07 00:00:00","1967-11-27 00:00:00","BS","pSUf5ckr97qFz2cBp37cx5","Marissa Irby","UPDATED","Female","True","Acct Mgmt","VP & above",6607.83,"","EMEA"
26,"2016-09-26 00:00:00","1970-04-11 00:00:00","BS","VLPzD762myHaZB9tbrgfER","Judy Fisher","UPDATED","Female","True","Acct Mgmt","VP & above",6774.56,"","EMEA"
27,"2015-02-28 00:00:00","1958-01-17 00:00:00","BS","bCksMM7QKahr6d5Ljd89tk","Mandi Mcbean","UPDATED","Female","False","Advertising","Manager",5998.19,"","EMEA"
35,"2016-10-25 00:00:00","1966-01-01 00:00:00","BS","449c9aEAvPEc5HZJyvBtqd","Jose Brownlee","UPDATED","Male","True","Product Management","Senior",5475,"","EMEA"
36,"2014-12-03 00:00:00","1960-11-05 00:00:00","BS","Fe6UvseSTN3fGx9uAsYSBd","Elizabeth Bland","UPDATED","Female","False","Acct Mgmt","VP & above",10002.49,"","EMEA"
36,"2015-03-03 00:00:00","1958-01-23 00:00:00","MS","WMDK5veRTRfqZZddHyWXgn","Thelma Tarvin","UPDATED","Female","False","Engineering","Entry",7634.5,"","EMEA"
36,"2015-04-28 00:00:00","1964-07-21 00:00:00","BS","evgccxZhQUeHeENP7yTaP7","Rachelle Donohue","UPDATED","Female","False","Acct Mgmt","Senior",6994.17,"","EMEA"
36,"2015-05-23 00:00:00","1966-09-07 00:00:00","BS","8tJwanxvTnUAyPTq2qpKr3","Consuelo Taylor","UPDATED","Female","False","Acct Mgmt","Manager",7313.08,"","EMEA"
36,"2015-08-15 00:00:00","1965-02-14 00:00:00","BS","CLuNA7UeABMoCbq9y2tTZZ","Kathy Commodore","UPDATED","Female","True","Acct Mgmt","Senior",7012.32,"","EMEA"
36,"2015-08-24 00:00:00","1969-05-13 00:00:00","BS","usioM3znGk4y5xeKmbFqFD","Christopher Guillory","UPDATED","Male","False","Acct Mgmt","Senior",6867.38,"","EMEA"
36,"2015-08-26 00:00:00","1963-08-06 00:00:00","MS","MizKxM4HSsak24CBxsCwBd","Ida Brooks","UPDATED","Female","False","Acct Mgmt","VP & above",8762.43,"","EMEA"
36,"2015-09-27 00:00:00","1957-05-21 00:00:00","BS","F73oSCBfJm6xthNm88pkvg","John Turk","UPDATED","Male","False","Support","Entry",6996.38,"","EMEA"
36,"2015-11-04 00:00:00","1967-10-09 00:00:00","BS","gKcNT3datFw3r9LkMB5XVM","Maria Snider","UPDATED","Female","False","Product Management","Senior",6492.2,"","EMEA"
36,"2015-11-11 00:00:00","1968-12-05 00:00:00","MS","NJxYybTc6sNJ34j3Ym8gta","Angelique Hillman","UPDATED","Female","True","Acct Mgmt","Senior",6814.81,"","EMEA"
36,"2015-11-19 00:00:00","1968-07-26 00:00:00","ASSOCIATE","xmyNLzL9ndb3BmiHLxZGK3","Jamie Barnett","UPDATED","Female","False","Acct Mgmt","Manager",8552.52,"","EMEA"
36,"2015-11-22 00:00:00","1958-01-17 00:00:00","BS","bCksMM7QKahr6d5Ljd89tk","Mandi Mcbean","UPDATED","Female","False","Doc & Training","Entry",5998.19,"","EMEA"
36,"2015-12-11 00:00:00","1974-09-12 00:00:00","MS","kbTUvWkqvWbYXXemATwPRX","Pamela Snow","UPDATED","Female","True","Acct Mgmt","Manager",7765.61,"","EMEA"
36,"2016-02-02 00:00:00","1964-07-28 00:00:00","BS","LtUPYnPvAXjJCr76K4ujFQ","Linda Gustafson","UPDATED","Female","True","Support","Entry",7151.61,"","EMEA"
36,"2016-04-28 00:00:00","1968-01-09 00:00:00","BS","2BPsRSg5PjNDGZJNED64FT","Lettie Sweeney","UPDATED","Female","True","Acct Mgmt","Senior",6929.87,"","EMEA"
36,"2016-05-25 00:00:00","1970-05-29 00:00:00","PHD","J2yfXnrc94pZx2YxC76RbS","Veronica Gourd","UPDATED","Female","True","Acct Mgmt","Senior",7207.81,"","EMEA"
36,"2016-06-15 00:00:00","1966-09-14 00:00:00","MS","e9cHH8K5L2oXH5SJV9TTS9","Lorna Frenz","UPDATED","Female","True","Product Management","Entry",5301.95,"","EMEA"
36,"2016-06-18 00:00:00","1964-10-18 00:00:00","MS","FTLkGdNJAwwcaCvaH5AN45","Edythe Amerson","UPDATED","Female","True","Advertising","Senior",6259.24,"","EMEA"
36,"2016-08-01 00:00:00","1962-01-09 00:00:00","PHD","WcWME4b96rMwK4foPRjy46","Joseph Mayher","UPDATED","Male","True","Acct Mgmt","Manager",7157.01,"","EMEA"
36,"2016-09-10 00:00:00","1966-03-05 00:00:00","MS","HWhntAYRFAs92XQURd4B5Q","Catherine Nattiah","UPDATED","Female","True","Acct Mgmt","Senior",7090.02,"","EMEA"
36,"2016-10-28 00:00:00","1964-12-29 00:00:00","ASSOCIATE","eW8B74XDujM5cxxAkEKboK","Elsie Carter","UPDATED","Female","True","Acct Mgmt","Senior",6842.43,"","EMEA"
36,"2016-10-30 00:00:00","1960-12-09 00:00:00","BS","bTrBWFM5TLSEW4Adw48GWn","Sonja Hereford","UPDATED","Female","True","Acct Mgmt","Senior",7098.17,"","EMEA"
36,"2016-12-23 00:00:00","1966-06-25 00:00:00","BS","hsDoSrGZcYLipwKnfD5NND","Edward Gruber","UPDATED","Male","True","Acct Mgmt","Senior",6511.55,"","EMEA"
39,"2015-12-02 00:00:00","1963-08-06 00:00:00","MS","MizKxM4HSsak24CBxsCwBd","Ida Brooks","UPDATED","Female","False","Acct Mgmt","VP & above",8163.02,"","EMEA"
47,"2016-11-18 00:00:00","1968-07-26 00:00:00","ASSOCIATE","xmyNLzL9ndb3BmiHLxZGK3","Jamie Barnett","UPDATED","Female","True","Acct Mgmt","Manager",7909.56,"","EMEA"
48,"2015-07-09 00:00:00","1964-11-08 00:00:00","ASSOCIATE","BRMJEkova38PYPukVMeDYE","Karen Halloway","UPDATED","Female","False","Acct Mgmt","Senior",7301.74,"","EMEA"
48,"2015-12-03 00:00:00","1960-11-05 00:00:00","BS","Fe6UvseSTN3fGx9uAsYSBd","Elizabeth Bland","UPDATED","Female","False","Acct Mgmt","VP & above",9205.95,"","EMEA"
48,"2016-03-02 00:00:00","1958-01-23 00:00:00","MS","WMDK5veRTRfqZZddHyWXgn","Thelma Tarvin","UPDATED","Female","True","Engineering","Entry",7226.96,"","EMEA"
48,"2016-04-27 00:00:00","1964-07-21 00:00:00","BS","evgccxZhQUeHeENP7yTaP7","Rachelle Donohue","UPDATED","Female","True","Acct Mgmt","Senior",6707.14,"","EMEA"
48,"2016-05-22 00:00:00","1966-09-07 00:00:00","BS","8tJwanxvTnUAyPTq2qpKr3","Consuelo Taylor","UPDATED","Female","False","Acct Mgmt","Manager",6884.77,"","EMEA"
48,"2016-08-23 00:00:00","1969-05-13 00:00:00","BS","usioM3znGk4y5xeKmbFqFD","Christopher Guillory","UPDATED","Male","True","Acct Mgmt","Senior",6431.24,"","EMEA"
48,"2016-08-25 00:00:00","1963-08-06 00:00:00","MS","MizKxM4HSsak24CBxsCwBd","Ida Brooks","UPDATED","Female","True","Acct Mgmt","Manager",8163.02,"","EMEA"
48,"2016-09-26 00:00:00","1957-05-21 00:00:00","BS","F73oSCBfJm6xthNm88pkvg","John Turk","UPDATED","Male","True","Support","Entry",6533.26,"","EMEA"
48,"2016-11-03 00:00:00","1967-10-09 00:00:00","BS","gKcNT3datFw3r9LkMB5XVM","Maria Snider","UPDATED","Female","True","Product Management","Senior",6008.68,"","EMEA"
48,"2016-11-21 00:00:00","1958-01-17 00:00:00","BS","bCksMM7QKahr6d5Ljd89tk","Mandi Mcbean","UPDATED","Female","True","Doc & Training","Entry",5502.33,"","EMEA"
48,"2016-11-27 00:00:00","1973-07-17 00:00:00","BS","qkU6BQRG8yawj4Au8uD9WW","Silas Johnson","UPDATED","Male","True","Acct Mgmt","Senior",6392.14,"","EMEA"
48,"2016-12-17 00:00:00","1968-08-26 00:00:00","BS","jq59gmFzfqrD8XWEjY78SE","John Tschanz","UPDATED","Male","True","Support","Senior",7282.6,"","EMEA"
51,"2016-09-13 00:00:00","1966-09-07 00:00:00","BS","8tJwanxvTnUAyPTq2qpKr3","Consuelo Taylor","UPDATED","Female","True","Acct Mgmt","Manager",6381.89,"","EMEA"
60,"2016-07-08 00:00:00","1964-11-08 00:00:00","ASSOCIATE","BRMJEkova38PYPukVMeDYE","Karen Halloway","UPDATED","Female","True","Acct Mgmt","Senior",6989.29,"","EMEA"
60,"2016-12-02 00:00:00","1960-11-05 00:00:00","BS","Fe6UvseSTN3fGx9uAsYSBd","Elizabeth Bland","UPDATED","Female","True","Acct Mgmt","VP & above",8662.96,"","EMEA"
0,"2011-01-14 00:00:00","1981-08-01 00:00:00","BS","wkrhoE9Sf8nbnjeveSd9ye","Sara Dowell","HIRED","Female","False","Engineering","Entry",5758.85,"","US"
0,"2011-02-08 00:00:00","1975-12-24 00:00:00","BS","KBnAkFSbyacZUXBg9A5SUW","Elizabeth Weinstein","HIRED","Female","False","Acct Mgmt","Senior",5451.04,"","US"
0,"2011-05-12 00:00:00","1972-04-01 00:00:00","BS","99UbZTtjeNjgDgEey7thfB","Timothy Hill","HIRED","Male","False","Product Management","Entry",5208.55,"","US"
0,"2011-07-22 00:00:00","1979-03-14 00:00:00","High School","yAkRh9NJWByjRhLWUftpBK","Francis Yusuf","HIRED","Male","False","Acct Mgmt","Senior",6636.11,"","US"
0,"2011-07-29 00:00:00","1968-08-30 00:00:00","BS","2ovkD7jpxQpjEJkthfQiVi","Nancy Richardson","HIRED","Female","False","R&D","Senior",7879.02,"","US"
0,"2011-10-11 00:00:00","1966-10-03 00:00:00","BS","Z62zTQ8U4n5KqJE5r6v6Fn","Patrica Lipscomb","HIRED","Female","False","Quality","Entry",7251.07,"","US"
0,"2011-11-14 00:00:00","1972-12-06 00:00:00","BS","TX3cKKB46yC7shUS2MUzKa","Robert Bower","HIRED","Male","False","Acct Mgmt","Senior",6623.07,"","US"
0,"2011-11-24 00:00:00","1982-11-09 00:00:00","MS","6u4uuMimRUKP66rHc4gvH7","Bertha Osborne","HIRED","Female","False","R&D","Entry",7133.53,"","US"
0,"2012-01-26 00:00:00","1983-01-17 00:00:00","BS","2zweNPiRvuajiWqAVUhZMf","Gabriele Knackstedt","HIRED","Female","False","Product Management","Entry",4308.55,"","US"
0,"2012-03-12 00:00:00","1968-10-22 00:00:00","BS","j493jchqDDW4K9Q2Awk32f","Linda Buresh","HIRED","Female","False","Acct Mgmt","Senior",5588.63,"","US"
0,"2012-06-05 00:00:00","1985-10-09 00:00:00","Associate","BPBQig6HL2sYCwx2oUmxaD","Barbara Helms","HIRED","Female","False","Support","Entry",5794.05,"","US"
0,"2012-06-08 00:00:00","1985-10-09 00:00:00","Associate","BPBQig6HL2sYCwx2oUmxaD","Barbara Helms","UPDATED","Female","False","R&D","Entry",6846.42,"","US"
0,"2012-06-11 00:00:00","1977-05-13 00:00:00","BS","r5bwwyGZRViCt2ytvPdWQY","Robert Do","HIRED","Male","False","R&D","Entry",8355.67,"","US"
0,"2012-06-16 00:00:00","1973-03-22 00:00:00","BS","EeFW3gmY4LqXHiTWwaDjXJ","Frances Hailey","HIRED","Female","False","Product Management","Entry",4421.75,"","US"
0,"2012-06-17 00:00:00","1979-11-23 00:00:00","MS","nQCE5R7Curt6WcoNS9RrjQ","Brianna Felton","HIRED","Female","False","Quality","Entry",6983.76,"","US"
0,"2012-09-06 00:00:00","1977-03-28 00:00:00","BS","t5agHKhH7AcjUpgr4rAizj","Michelle Hendrickson","HIRED","Female","False","R&D","VP & above",9915.02,"","US"
0,"2012-09-14 00:00:00","1973-05-18 00:00:00","BS","AEo6otqsJHphjLceCEPKfN","Kelly Cook","HIRED","Female","False","Acct Mgmt","Senior",5817.08,"","US"
0,"2012-10-12 00:00:00","1973-09-09 00:00:00","BS","P54wE85KwZJevkcXoMW9FX","Rebecca Saunders","HIRED","Female","False","Engineering","Manager",7059.44,"","US"
0,"2012-11-18 00:00:00","1983-07-04 00:00:00","BS","ZcPtfqDEFCxjU4YptUWEJ5","Harry Duran","HIRED","Male","False","Acct Mgmt","Senior",6584.1,"","US"
0,"2012-12-15 00:00:00","1977-05-01 00:00:00","BS","w3xMnrfkVJyi3eimcq8QKD","Jettie Daniel","HIRED","Female","False","Acct Mgmt","Senior",5696.54,"","US"
0,"2013-01-04 00:00:00","1967-08-08 00:00:00","BS","8dhSra5fGAFAfFZsVnprwk","Doreen Blocker","HIRED","Female","False","Support","Entry",5756,"","US"
0,"2013-01-04 00:00:00","1985-10-22 00:00:00","MS","VDmFxDfTMzRLasCAF8x4FJ","Stacy Parker","HIRED","Female","False","Acct Mgmt","Manager",6162.57,"","US"
0,"2013-01-16 00:00:00","1976-10-03 00:00:00","BS","2j7Wjkr9A8sNVYhsMa7hz5","Donald Gallagher","HIRED","Male","False","Product Management","Entry",5079.54,"","US"
0,"2013-01-18 00:00:00","1972-04-05 00:00:00","BS","adv7DSjbgJShyhcF4AhzW6","Jeffrey Hepburn","HIRED","Male","False","Product Management","Entry",5232.14,"","US"
0,"2013-02-06 00:00:00","1974-07-22 00:00:00","BS","xx3xzAj3BFqA2ZyFCYrhcj","Christopher Davis","HIRED","Male","False","Quality","Senior",9103.85,"","US"
0,"2013-02-09 00:00:00","1978-07-02 00:00:00","PhD","nyECAGHRJTVsiym9SNQ2NC","Dustin Reichert","HIRED","Male","False","Product Management","Senior",5672.38,"","US"
0,"2013-02-10 00:00:00","1977-08-02 00:00:00","BS","2fPaLxWwnHHXrJ34EWizbj","Casey Kaplan","HIRED","Female","False","Support","Entry",5823.97,"","US"
0,"2013-02-16 00:00:00","1971-09-19 00:00:00","BS","c9rffATDDCapUzphhDWkWS","Michelle Morris","HIRED","Female","False","R&D","Entry",7259.66,"","US"
0,"2013-03-03 00:00:00","1980-04-24 00:00:00","MS","wp2CA4bKAYSADsN63HTxrR","Salvatore Bergman","HIRED","Male","False","Acct Mgmt","Senior",6256.73,"","US"
0,"2013-03-29 00:00:00","1973-09-14 00:00:00","MS","xob9nSxa74BF9sbd5WPDic","Adrian Lucas","HIRED","Male","False","Acct Mgmt","Senior",6605.99,"","US"
0,"2013-04-02 00:00:00","1981-03-13 00:00:00","MS","KUFeGMZzvvRHL5QXWLC4e8","Benjamin Turner","HIRED","Male","False","Engineering","Senior",7510.74,"","US"
0,"2013-04-11 00:00:00","1975-02-04 00:00:00","BS","rDdQ2cGuMBbZhL2zsS2hPM","Juan Clem","HIRED","Male","False","Product Management","Senior",5752.94,"","US"
0,"2013-04-15 00:00:00","1973-11-09 00:00:00","BS","KF5QMLFsmv3zRYAGrapApF","Maude James","HIRED","Female","False","Acct Mgmt","Manager",6307.18,"","US"
0,"2013-04-23 00:00:00","1980-05-09 00:00:00","BS","RN5E9WJ87q6NJWDSfRHcS9","James Nava","HIRED","Male","False","R&D","Entry",8463.59,"","US"
0,"2013-05-02 00:00:00","1972-08-11 00:00:00","BS","me4zCv6hgiuLAFjk5iHjuK","Edward Mulvihill","HIRED","Male","False","Support","Entry",6892.12,"","US"
0,"2013-05-25 00:00:00","1976-09-17 00:00:00","BS","huexc6AWsH9TTp2YULJBe6","Tammie Mcdonald","HIRED","Female","False","R&D","VP & above",9625.36,"","US"
0,"2013-07-10 00:00:00","1976-09-13 00:00:00","BS","TdFBJzDD6raXxgdUTNbzuD","Anthony Bahner","HIRED","Male","False","Acct Mgmt","Senior",6439.49,"","US"
0,"2013-07-30 00:00:00","1974-07-16 00:00:00","MS","shFtxgso5GPf2ERVcuhLmh","Moises Dodson","HIRED","Male","False","Acct Mgmt","Senior",6209.62,"","US"
0,"2013-08-06 00:00:00","1987-10-22 00:00:00","BS","pkD4eot4tid3kaSPuLpfEe","Doris Hamilton","HIRED","Female","False","Acct Mgmt","Senior",5703.15,"","US"
0,"2013-09-04 00:00:00","1980-07-19 00:00:00","PhD","UNArstcpdDbizss8eYYwMC","Jerry Norden","HIRED","Male","False","Advertising","Manager",6442.66,"","US"
0,"2013-09-17 00:00:00","1969-11-22 00:00:00","BS","pbyiLLzkqimui8eJtv7rQV","David Conley","HIRED","Male","False","Acct Mgmt","Senior",6651.89,"","US"
0,"2013-10-21 00:00:00","1970-01-19 00:00:00","BS","fceXL8H4oeyMLQCiRsU2ad","Natalie Stinnett","HIRED","Female","False","Advertising","Senior",4818.33,"","US"
0,"2013-10-29 00:00:00","1968-02-07 00:00:00","BS","A4SYQsaGTStfAxZV8UHAjX","Kathleen Fay","HIRED","Female","False","R&D","Senior",8170.06,"","US"
0,"2013-12-14 00:00:00","1966-08-03 00:00:00","BS","4R4FZKmxXv2cPkCFiw34YJ","Francis Sims","HIRED","Male","False","Support","Senior",7792.89,"","US"
0,"2013-12-21 00:00:00","1974-11-07 00:00:00","BS","iBgU6y7ku2xnJYeVdcCMBo","Robert Franklin","HIRED","Male","False","Acct Mgmt","Manager",7617.01,"","US"
0,"2013-12-30 00:00:00","1974-09-20 00:00:00","BS","J7DFBQ79Lmvwzzn4KqLumi","Kathleen Devos","HIRED","Female","False","Support","Entry",5810.27,"","US"
0,"2014-01-01 00:00:00","1977-09-17 00:00:00","BS","gHkdMfKGoPMGs273RmY9si","Christopher Rose","HIRED","Male","False","Acct Mgmt","Senior",6410.94,"","US"
0,"2014-01-21 00:00:00","1972-09-29 00:00:00","BS","FY7VkqkpWtB7eBgMwKSqy6","Richard Reed","HIRED","Male","False","Engineering","Manager",8545.3,"","US"
0,"2014-01-23 00:00:00","1978-06-03 00:00:00","BS","n2S7vAD6hHsYcDshrQ7Ro4","Jerome Johnke","HIRED","Male","False","Product Management","Senior",5730.78,"","US"
0,"2014-01-26 00:00:00","1967-06-05 00:00:00","Associate","WK3yG5TvVvgNyL4pphHn3P","Meredith Ervin","HIRED","Female","False","Support","Entry",5764.99,"","US"
0,"2014-01-28 00:00:00","1981-08-30 00:00:00","BS","tKWnAEr2e9EsmuGBkuYf7T","Richard Adamski","HIRED","Male","False","R&D","Manager",10354.42,"","US"
0,"2014-02-02 00:00:00","1982-12-04 00:00:00","MS","6ykEkPfvmWhKR5o8JgVRjT","Brenda Alzate","HIRED","Female","False","R&D","Entry",7120.83,"","US"
0,"2014-02-03 00:00:00","1975-03-04 00:00:00","BS","VMhm8SUBLfURgXPAL5DRsa","Charles Lerch","HIRED","Male","False","Product Management","Senior",5712.7,"","US"
0,"2014-02-14 00:00:00","1988-10-21 00:00:00","MS","2DHyxuc9aLw8AcbW8TAPTC","Geraldine Mandy","HIRED","Female","False","Acct Mgmt","Senior",5538.85,"","US"
0,"2014-02-17 00:00:00","1971-03-17 00:00:00","BS","8YHDdynx9Bx4veXsrx5NK6","Myron Mckay","HIRED","Male","False","Acct Mgmt","Senior",6514.43,"","US"
0,"2014-02-23 00:00:00","1972-11-08 00:00:00","MS","pPF9rAkwCYQnUmkAPtyHmG","Heather White","HIRED","Female","False","Acct Mgmt","Senior",5556.11,"","US"
